Gap	Count
212.0	11144656
213.0	11179502
214.0	11280043
215.0	11276951
209.0	10770224
210.0	10952268
216.0	11279406
217.0	10940338
218.0	10807015
219.0	10717880
220.0	10828134
221.0	10890203
222.0	11037088
223.0	10790618
225.0	10697759
226.0	10903297
227.0	10994627
229.0	11084463
230.0	10895850
231.0	10654317
228.0	11148147
224.0	10722414
233.0	10549863
234.0	10673468
235.0	10731228
236.0	10585771
237.0	10401401
232.0	10637759
238.0	10379979
239.0	10462422
244.0	11079046
246.0	10410405
247.0	10189482
245.0	10643335
240.0	10614984
242.0	11373332
243.0	11376536
241.0	11092133
251.0	10274066
248.0	10199370
249.0	10147100
255.0	10400193
253.0	10139663
254.0	10233514
252.0	10187393
250.0	10288894
257.0	10318691
263.0	10376250
262.0	10270844
260.0	10242490
261.0	10251994
269.0	10126385
268.0	9845429
258.0	10212411
259.0	10217606
270.0	10172572
271.0	10131311
256.0	10348185
264.0	10297987
267.0	9808712
266.0	9889703
265.0	10062020
285.0	9860646
274.0	9873608
287.0	9589527
273.0	10007178
275.0	9848741
284.0	9983180
272.0	10123859
279.0	9738093
278.0	9773976
277.0	9801503
276.0	9894668
280.0	9623949
281.0	9688464
282.0	9857402
283.0	10143923
286.0	9681361
289.0	9494245
288.0	9534084
291.0	9470314
292.0	9515779
294.0	9454040
293.0	9506209
290.0	9424865
298.0	9407745
299.0	9494794
297.0	9377819
296.0	9334569
303.0	9389583
302.0	9504526
300.0	9582897
301.0	9598661
295.0	9409781
305.0	9191837
306.0	9145322
309.0	9252614
310.0	9238394
307.0	9236796
308.0	9217064
318.0	9176948
316.0	9413666
317.0	9300701
312.0	9274772
315.0	9435780
314.0	9427679
313.0	9389636
319.0	9124629
311.0	9262675
304.0	9251661
322.0	9388922
327.0	9309083
323.0	9656948
334.0	8944694
333.0	9079503
332.0	9109929
324.0	9746191
326.0	9395666
325.0	9552481
320.0	9102188
331.0	9139086
330.0	9185371
328.0	9246839
329.0	9244613
335.0	8988049
321.0	9159287
338.0	9030134
347.0	8792136
346.0	8928697
345.0	9163350
343.0	9178561
336.0	9044261
337.0	9073173
339.0	8944431
340.0	8928279
341.0	9006523
342.0	9129263
351.0	8616111
344.0	9277316
349.0	8673270
350.0	8630377
348.0	8709586
355.0	8646987
361.0	8562467
354.0	8636530
352.0	8630599
353.0	8643334
359.0	8598317
358.0	8665635
357.0	8701558
356.0	8677850
363.0	8521857
362.0	8546107
364.0	8513602
365.0	8489513
366.0	8439287
360.0	8559334
1.0	29318001
