Gap	Count
276.1	328275
284.1	327248
356.1	119024
364.1	107813
324.1	307968
332.1	167052
340.1	150674
348.1	135858
210.05	217307
214.05	235380
218.05	199318
222.05	194976
194.05	259317
198.05	247028
206.05	221631
202.05	277987
246.05	150868
242.05	152912
250.05	143720
254.05	130704
226.05	203417
230.05	175636
234.05	168126
238.05	165451
146.05	521166
150.05	453878
154.05	504538
158.05	432588
130.05	732914
134.05	502064
138.05	557182
142.05	556787
182.05	311535
178.05	345057
186.05	302028
190.05	304141
166.05	395178
162.05	879242
170.05	359690
174.05	360279
178.075	536241
182.075	620386
186.075	633438
190.075	488540
162.075	649834
166.075	629052
174.075	587747
170.075	601292
146.075	720251
150.075	585403
158.075	700813
154.075	632988
134.075	608996
130.075	694992
142.075	713962
138.075	626623
242.075	350147
246.075	278829
250.075	248201
254.075	235271
230.075	356493
226.075	313943
234.075	333411
238.075	272131
214.075	392426
210.075	396949
218.075	399862
222.075	373728
194.075	468908
198.075	504739
206.075	408726
202.075	494869
356.15	314145
364.15	311617
332.15	407182
324.15	396824
340.15	368857
348.15	360137
300.15	481929
292.15	433995
308.15	403857
316.15	435065
268.15	409195
260.15	488880
284.15	445829
276.15	453648
260.125	511226
268.125	431727
284.125	422381
276.125	430555
292.125	390775
300.125	373013
308.125	337737
316.125	326887
324.125	324539
332.125	288511
340.125	243058
348.125	230383
364.125	206938
356.125	217048
348.175	374499
340.175	378636
324.175	373429
332.175	380461
356.175	414239
364.175	374238
284.175	358905
276.175	293034
268.175	272716
260.175	231300
316.175	379930
308.175	341449
292.175	310399
300.175	337963
308.2	213984
316.2	241688
292.2	191508
300.2	235774
276.2	154367
284.2	191051
268.2	151245
260.2	154410
364.2	316853
356.2	330462
348.2	303721
340.2	300412
324.2	241136
332.2	261003
158.1	513216
154.1	456579
150.1	462525
146.1	464597
142.1	526427
138.1	363787
130.1	473450
134.1	389158
186.1	595128
190.1	498925
178.1	504513
182.1	587840
170.1	689035
174.1	545366
162.1	498596
166.1	492668
218.1	521800
222.1	510208
210.1	569737
214.1	561132
202.1	599266
206.1	516299
198.1	581662
194.1	540399
250.1	414126
254.1	390831
242.1	467723
246.1	472442
234.1	503395
238.1	463109
226.1	496455
230.1	541202
77.05	658932
79.05	662860
75.05	615089
73.05	721295
69.05	685133
71.05	839212
67.05	641143
65.05	719093
93.05	747610
95.05	695193
91.05	705881
89.05	742672
87.05	678334
85.05	796346
83.05	731262
81.05	791635
109.05	756914
111.05	636835
105.05	679626
107.05	751336
101.05	1176906
103.05	750114
99.05	751401
97.05	814822
127.05	629842
125.05	645696
121.05	651541
123.05	576277
119.05	608413
117.05	650620
113.05	788965
115.05	707492
38.525	370714
39.525	412516
36.525	445211
37.525	399458
34.525	464351
35.525	539976
32.525	385457
33.525	386886
47.525	426654
46.525	385857
44.525	433484
45.525	368798
42.525	440499
43.525	506378
40.525	487477
41.525	513825
55.525	487508
54.525	394243
53.525	391336
52.525	384895
50.525	563153
51.525	435034
49.525	617893
48.525	492294
62.525	366506
63.525	476904
61.525	386250
60.525	451766
58.525	446244
59.525	486460
56.525	488609
57.525	508784
300.225	123581
292.225	106541
308.225	128441
316.225	137796
268.225	89825
260.225	76393
284.225	100507
276.225	95665
364.225	213718
356.225	207161
324.225	194610
332.225	163021
340.225	215271
348.225	183754
356.275	67457
364.275	68750
324.275	54094
332.275	53435
340.275	55257
348.275	59935
300.275	45244
292.275	45529
316.275	46462
308.275	48940
268.275	47020
260.275	48625
284.275	45988
276.275	46702
134.125	199847
130.125	220103
142.125	239516
138.125	227553
146.125	228839
150.125	244149
154.125	250102
158.125	275088
162.125	285052
166.125	291854
174.125	313249
170.125	341699
182.125	350426
178.125	333925
186.125	366442
190.125	355098
194.125	371475
198.125	416003
202.125	407967
206.125	387230
214.125	575623
210.125	418125
218.125	442583
222.125	505238
226.125	501453
230.125	460219
238.125	463024
234.125	447431
246.125	489137
242.125	552631
254.125	447374
250.125	440382
268.25	52294
260.25	51429
276.25	55392
284.25	57853
292.25	61393
300.25	65593
316.25	76137
308.25	72716
324.25	88944
332.25	89304
340.25	125979
348.25	109198
356.25	126305
364.25	134187
117.075	589287
119.075	597642
115.075	668426
113.075	1424323
127.075	658913
125.075	581505
121.075	661170
123.075	599285
101.075	530768
103.075	504892
99.075	981668
97.075	470903
111.075	616014
109.075	511412
107.075	542729
105.075	493785
87.075	480849
85.075	399721
83.075	530877
81.075	400195
93.075	422031
95.075	565724
91.075	466827
89.075	457097
69.075	359981
71.075	459126
65.075	355393
67.075	375990
79.075	408010
77.075	410066
73.075	338519
75.075	439965
238.15	326099
234.15	315053
230.15	327449
226.15	290575
250.15	399052
254.15	387958
246.15	353747
242.15	507789
206.15	242673
202.15	249407
194.15	232516
198.15	256497
222.15	288012
218.15	288359
214.15	294223
210.15	297622
174.15	178587
170.15	192308
162.15	173522
166.15	170021
190.15	210825
186.15	206759
178.15	177673
182.15	219042
142.15	132239
138.15	129478
134.15	128178
130.15	115395
154.15	154644
158.15	176927
146.15	153240
150.15	144046
340.3	43675
348.3	41512
324.3	44089
332.3	42411
356.3	42896
364.3	45171
276.3	49627
284.3	50106
260.3	49019
268.3	53889
308.3	47518
316.3	44309
292.3	47961
300.3	48217
316.325	44374
308.325	44192
292.325	39737
300.325	42236
284.325	39086
276.325	39983
268.325	38208
260.325	37450
364.325	41551
356.325	41146
348.325	43617
340.325	43888
324.325	45174
332.325	45462
292.35	31476
300.35	30408
316.35	33122
308.35	30819
260.35	35896
268.35	34495
276.35	33875
284.35	31645
356.35	36798
364.35	37368
324.35	34696
332.35	33847
348.35	34649
340.35	33312
214.175	158292
210.175	157601
222.175	164548
218.175	159750
194.175	123473
198.175	156021
202.175	147379
206.175	148989
242.175	230808
246.175	219238
250.175	217491
254.175	246567
230.175	220329
226.175	326735
234.175	188071
238.175	206978
146.175	83649
150.175	92275
154.175	89263
158.175	91423
134.175	73397
130.175	71714
142.175	79248
138.175	74564
178.175	120449
182.175	135387
186.175	123763
190.175	129347
166.175	103155
162.175	101921
174.175	103314
170.175	99816
178.2	69463
182.2	66643
190.2	69976
186.2	68058
166.2	62226
162.2	67730
170.2	63507
174.2	65736
150.2	59968
146.2	60432
158.2	60814
154.2	59071
130.2	56183
134.2	58729
142.2	58822
138.2	58667
242.2	126887
246.2	121383
254.2	137362
250.2	126878
230.2	100874
226.2	101653
238.2	114132
234.2	107174
210.2	81235
214.2	93322
218.2	91292
222.2	110231
194.2	73904
198.2	73392
202.2	80296
206.2	83636
364.4	26308
356.4	28189
324.4	32890
332.4	30598
340.4	30266
348.4	28561
292.4	38595
300.4	40326
316.4	34407
308.4	35423
268.4	44526
260.4	43448
276.4	42820
284.4	41100
45.55	211206
44.55	220277
46.55	215967
47.55	268818
40.55	237830
41.55	284829
43.55	234106
42.55	284138
36.55	200147
37.55	198147
38.55	202393
39.55	199961
33.55	199982
32.55	190270
34.55	198993
35.55	203593
61.55	278595
60.55	282382
62.55	304908
63.55	313179
57.55	406370
56.55	639689
58.55	321105
59.55	300950
52.55	245228
53.55	238461
55.55	358881
54.55	264442
49.55	311509
48.55	273411
51.55	273028
50.55	309530
89.1	231585
91.1	281377
93.1	229254
95.1	271556
83.1	241340
81.1	224793
87.1	244975
85.1	371487
73.1	221838
75.1	209097
79.1	224456
77.1	194890
65.1	176706
67.1	194698
69.1	217841
71.1	190036
121.1	338664
123.1	354364
127.1	396045
125.1	315851
113.1	380093
115.1	379751
117.1	335926
119.1	309172
105.1	270245
107.1	296896
109.1	319956
111.1	335469
97.1	353866
99.1	283360
101.1	269429
103.1	318476
22.275	82197
22.775	69164
23.275	78844
23.775	76105
20.275	87770
20.775	80714
21.775	73037
21.275	86466
18.275	88201
18.775	82110
19.275	84836
19.775	80157
16.275	87387
16.775	81652
17.275	94950
17.775	87731
30.275	81772
30.775	71851
31.275	80805
31.775	79545
28.275	104873
28.775	83896
29.275	85628
29.775	75505
26.775	69588
26.275	81308
27.775	81560
27.275	82185
24.275	88799
24.775	85001
25.275	93627
25.775	76590
268.375	40167
260.375	41086
284.375	36476
276.375	38630
292.375	33356
300.375	32811
308.375	31171
316.375	31256
324.375	31499
332.375	26072
348.375	25209
340.375	27465
364.375	27017
356.375	26990
340.425	37448
348.425	36090
324.425	43338
332.425	38691
364.425	32878
356.425	35138
284.425	77755
276.425	55859
268.425	56961
260.425	57209
308.425	41068
316.425	39735
300.425	42170
292.425	49039
316.45	53297
308.45	59345
292.45	65191
300.45	60864
284.45	74760
276.45	76591
260.45	83853
268.45	77364
364.45	40363
356.45	40307
348.45	44150
340.45	47784
332.45	59083
324.45	69880
158.225	66077
154.225	66002
146.225	68433
150.225	67537
142.225	67248
138.225	64773
134.225	67731
130.225	68134
190.225	54244
186.225	56746
182.225	56628
178.225	60574
170.225	59891
174.225	59995
166.225	61686
162.225	65337
218.225	59125
222.225	62721
214.225	54425
210.225	54692
206.225	52669
202.225	54478
198.225	51619
194.225	54061
250.225	69169
254.225	72332
242.225	68536
246.225	68673
238.225	67843
234.225	64671
230.225	60310
226.225	60499
300.475	82059
292.475	84848
308.475	80818
316.475	79402
260.475	77528
268.475	83951
276.475	83160
284.475	81865
364.475	54517
356.475	57144
324.475	76370
332.475	73486
348.475	60701
340.475	67562
364.525	60634
356.525	60180
324.525	55437
332.525	54823
348.525	56661
340.525	54983
292.525	46142
300.525	53662
316.525	53242
308.525	49622
260.525	50258
268.525	48226
276.525	50549
284.525	46564
65.125	111840
67.125	116196
69.125	119815
71.125	112363
75.125	116315
73.125	127622
79.125	129628
77.125	124015
81.125	132822
83.125	123408
87.125	126223
85.125	129237
91.125	131432
89.125	154614
93.125	140049
95.125	134229
97.125	150635
99.125	140339
101.125	175091
103.125	151689
107.125	154456
105.125	156924
111.125	156346
109.125	157496
115.125	164511
113.125	186085
119.125	170075
117.125	188710
123.125	182690
121.125	182149
125.125	235769
127.125	192145
134.25	62273
130.25	63603
138.25	64655
142.25	68281
150.25	67625
146.25	67983
158.25	71432
154.25	70991
162.25	76311
166.25	72713
174.25	77252
170.25	71655
182.25	67007
178.25	70002
186.25	66094
190.25	62808
198.25	59157
194.25	60724
206.25	56244
202.25	58741
214.25	53533
210.25	54500
218.25	52831
222.25	54278
230.25	49649
226.25	51078
238.25	51354
234.25	50108
242.25	49280
246.25	49351
254.25	50316
250.25	49137
260.5	52975
268.5	59902
276.5	58534
284.5	59070
292.5	61331
300.5	65934
316.5	77160
308.5	75127
332.5	76950
324.5	77770
340.5	75028
348.5	72425
364.5	69939
356.5	70114
234.275	55187
238.275	56067
230.275	55695
226.275	58700
250.275	50834
254.275	51328
246.275	53704
242.275	55299
206.275	56439
202.275	59703
194.275	64934
198.275	57359
218.275	57941
222.275	60029
214.275	58383
210.275	56880
174.275	60644
170.275	54949
166.275	52359
162.275	53661
186.275	55825
190.275	55398
182.275	55357
178.275	52809
142.275	45220
138.275	43132
134.275	43973
130.275	41194
158.275	50020
154.275	48434
146.275	47915
150.275	49811
348.55	44268
340.55	44058
324.55	48305
332.55	45567
356.55	45083
364.55	46283
284.55	54218
276.55	57633
260.55	66573
268.55	61632
308.55	47284
316.55	48624
300.55	50055
292.55	53277
308.575	62427
316.575	61348
292.575	73764
300.575	69798
284.575	80724
276.575	89653
268.575	97878
260.575	107191
364.575	46056
356.575	45620
348.575	47996
340.575	50448
324.575	57913
332.575	52988
107.15	93540
105.15	90192
111.15	100135
109.15	102510
97.15	83328
99.15	87947
101.15	87097
103.15	88976
123.15	110903
121.15	109065
127.15	110003
125.15	109185
115.15	101529
113.15	97563
119.15	101921
117.15	97703
75.15	71895
73.15	72066
77.15	74111
79.15	73812
67.15	66370
65.15	64126
69.15	66465
71.15	72280
89.15	81831
91.15	82314
95.15	87358
93.15	82606
81.15	74364
83.15	77011
87.15	81219
85.15	77602
53.575	134411
52.575	130767
55.575	135942
54.575	137206
48.575	119264
49.575	120271
50.575	125256
51.575	130641
60.575	151690
61.575	145645
62.575	146588
63.575	149470
56.575	125182
57.575	135983
59.575	141601
58.575	135930
37.575	117647
36.575	115618
39.575	125792
38.575	120924
32.575	120288
33.575	115694
35.575	113291
34.575	117355
44.575	119381
45.575	122876
47.575	118604
46.575	121928
41.575	121403
40.575	124392
43.575	118716
42.575	119715
292.6	126089
300.6	113640
308.6	106223
316.6	117458
268.6	159104
260.6	179232
284.6	156463
276.6	150602
364.6	59657
356.6	66879
324.6	153496
332.6	83126
340.6	76857
348.6	70887
214.3	43304
210.3	41169
222.3	50937
218.3	44910
194.3	41547
198.3	37673
202.3	44096
206.3	39292
246.3	50014
242.3	53920
250.3	49862
254.3	51248
230.3	50308
226.3	47736
238.3	49264
234.3	45959
146.3	42322
150.3	40804
158.3	42334
154.3	41870
130.3	47940
134.3	46453
142.3	43332
138.3	43380
178.3	39613
182.3	38350
186.3	40087
190.3	37252
166.3	40620
162.3	43811
170.3	40693
174.3	39684
178.325	45735
182.325	45563
190.325	41380
186.325	43404
166.325	48126
162.325	49163
174.325	47227
170.325	47516
146.325	55330
150.325	56376
158.325	51781
154.325	55274
130.325	56782
134.325	54917
142.325	52805
138.325	55140
242.325	39220
246.325	38097
250.325	36931
254.325	39993
226.325	36041
230.325	36035
238.325	36685
234.325	35896
210.325	35852
214.325	36731
222.325	37507
218.325	36136
194.325	39640
198.325	39875
202.325	39265
206.325	37569
356.65	162532
364.65	153967
332.65	188537
324.65	198246
348.65	170298
340.65	182902
292.65	233948
300.65	251603
308.65	211689
316.65	207069
260.65	190830
268.65	197300
276.65	202890
284.65	206994
260.625	252196
268.625	233898
276.625	218909
284.625	213338
292.625	207548
300.625	190237
316.625	167431
308.625	175171
332.625	142038
324.625	175978
340.625	122427
348.625	115606
364.625	107018
356.625	107716
348.675	186026
340.675	183341
324.675	178791
332.675	189703
356.675	185979
364.675	190572
284.675	144570
276.675	149744
268.675	126871
260.675	118533
316.675	174723
308.675	167275
300.675	154286
292.675	153326
308.7	98342
316.7	112439
292.7	93794
300.7	107274
276.7	77868
284.7	82692
268.7	76842
260.7	69243
364.7	152233
356.7	150879
348.7	154351
340.7	130828
324.7	111005
332.7	122479
154.35	52937
158.35	55548
150.35	56067
146.35	56207
142.35	60976
138.35	54799
130.35	56752
134.35	59014
190.35	48507
186.35	52484
182.35	53727
178.35	52091
174.35	54720
170.35	52006
166.35	56467
162.35	59337
218.35	46756
222.35	46504
210.35	45917
214.35	47400
202.35	46396
206.35	47542
194.35	46986
198.35	48078
250.35	41593
254.35	41535
246.35	42035
242.35	42924
234.35	45051
238.35	44185
226.35	47792
230.35	43314
77.175	63711
79.175	62702
73.175	63382
75.175	62769
71.175	63699
69.175	61970
65.175	62960
67.175	61371
93.175	60108
95.175	60720
91.175	59507
89.175	63375
87.175	61264
85.175	61185
83.175	59710
81.175	62104
111.175	62979
109.175	60277
107.175	61957
105.175	61020
103.175	61039
101.175	59222
99.175	58672
97.175	58948
125.175	65316
127.175	68627
121.175	63980
123.175	63728
119.175	64742
117.175	63077
115.175	62834
113.175	63888
300.725	58636
292.725	60710
316.725	65060
308.725	61656
268.725	53023
260.725	49280
284.725	53647
276.725	54009
364.725	96010
356.725	91929
324.725	80124
332.725	80168
340.725	79821
348.725	85295
364.775	44028
356.775	42796
332.775	58753
324.775	68501
340.775	46756
348.775	45331
292.775	59414
300.775	54585
308.775	55556
316.775	50692
260.775	75666
268.775	72183
284.775	84441
276.775	70374
130.375	87307
134.375	85762
138.375	84517
142.375	82006
146.375	75615
150.375	71162
154.375	67774
158.375	69589
166.375	68501
162.375	108954
174.375	58367
170.375	61461
182.375	54558
178.375	57016
190.375	54570
186.375	53419
194.375	53301
198.375	50351
206.375	47230
202.375	49765
210.375	48511
214.375	48221
218.375	49190
222.375	49319
226.375	48624
230.375	48603
234.375	49086
238.375	46726
242.375	47859
246.375	48378
250.375	44991
254.375	44421
268.75	57975
260.75	51472
284.75	55430
276.75	53831
300.75	47482
292.75	48059
316.75	47528
308.75	46971
332.75	47947
324.75	51131
348.75	54075
340.75	52650
364.75	63758
356.75	56805
0.075	390336
59.6	90370
58.6	88310
56.6	83817
57.6	82938
63.6	90448
62.6	90800
61.6	92622
60.6	97053
51.6	84778
50.6	81859
48.6	85556
49.6	84129
55.6	82806
54.6	85629
52.6	85896
53.6	86994
43.6	81959
42.6	82145
40.6	81319
41.6	81536
46.6	84176
47.6	82430
45.6	87168
44.6	82450
35.6	85481
34.6	81205
33.6	82113
32.6	82570
38.6	80135
39.6	83108
37.6	83519
36.6	84935
117.2	60736
119.2	59729
113.2	61429
115.2	59931
125.2	58396
127.2	57158
123.2	56171
121.2	59061
101.2	62090
103.2	63591
99.2	64654
97.2	63482
109.2	59559
111.2	60798
107.2	62698
105.2	63136
87.2	71840
85.2	71587
81.2	72012
83.2	72010
95.2	66760
93.2	64329
89.2	70839
91.2	69498
71.2	80228
69.2	73509
65.2	73136
67.2	78838
79.2	74330
77.2	74011
75.2	71467
73.2	72794
234.4	52461
238.4	52152
226.4	54333
230.4	63171
254.4	44566
250.4	48999
246.4	49398
242.4	55072
206.4	60941
202.4	69163
198.4	67516
194.4	72464
218.4	60387
222.4	59529
214.4	62713
210.4	70628
174.4	101541
170.4	102333
162.4	150145
166.4	104523
186.4	80888
190.4	79685
182.4	86818
178.4	92389
138.4	131554
142.4	129957
130.4	128121
134.4	135557
158.4	109430
154.4	118807
146.4	119749
150.4	114391
348.8	57836
340.8	61014
324.8	71011
332.8	67584
356.8	55574
364.8	51186
284.8	84896
276.8	84166
268.8	94814
260.8	84541
308.8	74943
316.8	71719
300.8	78236
292.8	81820
1.2	133151
3.725	81313
3.6	104072
3.975	631414
1.075	290748
3.85	81171
1.45	221966
3.225	67567
3.1	109048
3.475	280339
1.325	511479
3.35	195354
1.7	163648
2.725	90780
2.6	101244
2.975	714294
1.575	149914
2.85	90487
1.95	521858
2.225	83783
2.1	139393
2.475	324400
1.825	119495
2.35	228534
7.325	234007
7.45	133801
0.6	204737
7.075	198716
7.2	69371
7.825	96560
7.95	275379
7.7	124436
7.575	106479
6.45	136942
6.325	346390
0.725	153887
6.2	69415
6.075	195126
6.95	295344
6.825	83285
6.575	105134
6.7	124519
5.45	145533
5.325	352887
0.85	175315
5.075	214686
5.2	71924
5.95	326389
5.825	88311
5.575	106226
5.7	124317
0.975	1058324
4.45	155696
4.325	279416
4.075	218687
4.2	73441
4.825	77721
4.95	336713
4.575	106577
4.7	119154
14.9	92183
0.3	190481
14.65	158929
14.4	74708
14.15	69454
15.9	91438
15.65	157128
15.4	71772
15.15	72578
12.9	86203
12.65	146229
12.15	71635
12.4	76762
13.9	96570
13.65	149220
13.4	75186
13.15	79489
0.425	207778
10.9	89378
10.65	159309
10.4	81083
10.15	73472
11.9	96620
11.65	151014
11.4	75927
11.15	73094
8.9	108237
8.65	173031
8.15	75463
8.4	86620
9.9	99956
9.65	171784
9.15	86170
9.4	85959
29.3	70117
0.15	213162
29.8	48016
28.3	79796
28.8	48424
31.3	69916
31.8	49741
30.8	47136
30.3	68476
25.3	71381
25.8	49802
24.8	48738
24.3	79130
27.3	71600
27.8	47174
26.3	71781
26.8	49086
21.8	49682
21.3	74797
20.3	72396
20.8	51666
23.3	78256
23.8	51865
22.8	55535
22.3	77167
17.8	67015
17.3	95235
16.3	89277
16.8	62724
19.8	55713
19.3	81737
18.3	93400
18.8	62096
316.825	81612
308.825	79151
300.825	76270
292.825	72375
276.825	67892
284.825	67957
268.825	66262
260.825	60702
364.825	64996
356.825	67364
340.825	77305
348.825	72319
332.825	80096
324.825	83033
300.85	57756
292.85	47319
316.85	59364
308.85	58213
268.85	45208
260.85	45844
284.85	47318
276.85	47595
356.85	66543
364.85	66960
324.85	63917
332.85	62509
348.85	64989
340.85	62142
214.425	89184
210.425	91480
222.425	85382
218.425	89171
198.425	99071
194.425	103315
206.425	94564
202.425	98248
242.425	69338
246.425	65386
250.425	65295
254.425	59846
226.425	79915
230.425	97189
238.425	71566
234.425	72407
146.425	95794
150.425	101925
154.425	106356
158.425	107164
134.425	91802
130.425	81160
142.425	97112
138.425	91643
178.425	108552
182.425	109426
190.425	105787
186.425	110233
166.425	113735
162.425	117205
170.425	114172
174.425	121159
178.45	72508
182.45	76315
186.45	79285
190.45	77824
162.45	75668
166.45	68089
170.45	70069
174.45	73412
146.45	61884
150.45	65572
154.45	64754
158.45	67139
130.45	58391
134.45	57011
138.45	56076
142.45	60797
242.45	92295
246.45	90447
254.45	84539
250.45	86637
226.45	93687
230.45	92234
238.45	89708
234.45	95963
210.45	90263
214.45	95557
222.45	98055
218.45	89237
198.45	81601
194.45	89187
206.45	85083
202.45	87821
356.9	35143
364.9	36464
324.9	35419
332.9	34077
348.9	34305
340.9	34350
292.9	35186
300.9	39140
316.9	36596
308.9	35435
268.9	34005
260.9	34380
284.9	35475
276.9	35768
89.225	71438
91.225	70597
93.225	70928
95.225	72778
83.225	69272
81.225	71084
87.225	71476
85.225	66262
75.225	62770
73.225	64786
77.225	60163
79.225	63381
65.225	61384
67.225	60997
71.225	61655
69.225	61207
123.225	68988
121.225	68239
127.225	71229
125.225	67932
113.225	75237
115.225	67415
119.225	68704
117.225	68793
105.225	71733
107.225	80365
109.225	69122
111.225	71606
97.225	68536
99.225	69285
103.225	69249
101.225	77870
268.875	41731
260.875	41550
284.875	40520
276.875	45413
300.875	40220
292.875	39755
316.875	43413
308.875	41062
324.875	45134
332.875	42724
340.875	42779
348.875	44571
356.875	45144
364.875	47373
340.925	31310
348.925	30977
332.925	30386
324.925	29548
356.925	30070
364.925	30971
276.925	32760
284.925	30431
268.925	33455
260.925	35471
308.925	29047
316.925	30106
300.925	28240
292.925	30885
316.95	29751
308.95	32090
300.95	37519
292.95	35464
276.95	42075
284.95	41239
268.95	43797
260.95	47813
364.95	27700
356.95	25914
348.95	27083
340.95	25448
332.95	27604
324.95	28268
154.475	59082
158.475	59619
146.475	62183
150.475	61606
142.475	63560
138.475	65841
134.475	67565
130.475	69445
190.475	55545
186.475	53354
182.475	55022
178.475	54385
170.475	55737
174.475	54547
166.475	55363
162.475	58739
218.475	64659
222.475	67326
214.475	62148
210.475	56789
202.475	61853
206.475	60699
194.475	56876
198.475	54883
250.475	72354
254.475	79138
242.475	73252
246.475	70122
234.475	64634
238.475	67166
230.475	69292
226.475	65430
300.975	45979
292.975	47260
316.975	40601
308.975	44536
268.975	49470
260.975	53632
276.975	49521
284.975	49815
364.975	28932
356.975	29609
324.975	40769
332.975	36223
340.975	33689
348.975	31388
365.025	33480
357.025	34157
333.025	36209
325.025	37518
341.025	33151
349.025	35047
301.025	44976
293.025	50669
309.025	42307
317.025	42664
269.025	64810
261.025	70387
285.025	51309
277.025	60695
32.625	73215
33.625	70353
35.625	71405
34.625	70539
36.625	72536
37.625	71653
39.625	70411
38.625	68613
41.625	69989
40.625	70308
43.625	68825
42.625	71140
44.625	69568
45.625	68167
46.625	69060
47.625	69343
48.625	67221
49.625	66874
51.625	68669
50.625	67860
53.625	70591
52.625	69339
55.625	67752
54.625	67491
56.625	70777
57.625	70577
59.625	72837
58.625	70777
60.625	74958
61.625	75463
63.625	71813
62.625	72821
65.25	44809
67.25	46208
69.25	45652
71.25	47904
73.25	44416
75.25	46033
77.25	48649
79.25	43683
83.25	47923
81.25	45546
85.25	48184
87.25	49290
89.25	47941
91.25	46546
95.25	47396
93.25	47597
99.25	48284
97.25	49241
103.25	49832
101.25	49274
107.25	51900
105.25	50485
111.25	56430
109.25	51242
115.25	57582
113.25	53863
119.25	58360
117.25	57488
121.25	56207
123.25	58908
127.25	64033
125.25	59601
130.5	97539
134.5	91227
142.5	83560
138.5	89995
146.5	81865
150.5	80385
158.5	75662
154.5	79249
162.5	73569
166.5	70553
174.5	66225
170.5	70094
178.5	68049
182.5	64506
