Gap	Count	Annotation
91.125	51200	NA
91.15	30363	NA
91.175	21704	NA
91.2	26276	NA
91.225	26373	NA
91.25	17366	NA
91.275	19065	NA
91.3	24781	NA
91.325	23537	NA
91.35	31482	NA
91.375	66479	NA
91.4	38644	NA
91.425	22923	NA
91.45	25526	NA
91.475	34287	NA
91.5	54145	NA
91.525	113299	NA
91.55	165672	NA
91.575	90012	NA
91.6	43949	NA
91.625	29514	NA
91.65	23232	NA
91.675	25679	NA
91.7	55621	NA
91.725	52325	NA
91.75	24750	NA
91.775	23251	NA
91.8	23456	NA
91.825	18108	NA
91.85	19103	NA
91.875	26373	NA
91.9	27642	NA
91.925	25408	NA
91.95	43843	NA
91.975	71452	NA
92	156927	NA
92.025	252926	NA
92.05	309816	NA
92.075	175253	NA
92.1	96649	NA
92.125	51472	NA
92.15	29649	NA
92.175	21133	NA
92.2	24537	NA
92.225	26840	NA
92.25	17232	NA
92.275	18823	NA
92.3	23792	NA
92.325	22472	NA
92.35	30790	NA
92.375	62572	NA
92.4	38321	NA
92.425	22912	NA
92.45	24551	NA
92.475	35261	NA
92.5	51895	glycan-NLoss: HexNAc,CS 2
92.525	116931	NA
92.55	157737	NA
92.575	85025	NA
92.6	42841	NA
92.625	29907	NA
92.65	22517	NA
92.675	24985	NA
92.7	54788	NA
92.725	51459	NA
92.75	25942	NA
92.775	22179	NA
92.8	22918	NA
92.825	17133	NA
92.85	20049	NA
92.875	25769	NA
92.9	26484	NA
92.925	25103	NA
92.95	44066	NA
92.975	75730	NA
93	120738	glycan-NLoss: HexNAc,CS 2
93.025	239037	NA
93.05	299474	NA
93.075	169391	NA
93.1	90202	NA
93.125	55191	NA
93.15	30181	NA
93.175	21686	NA
93.2	24014	NA
93.225	26644	NA
93.25	18210	NA
93.275	18915	NA
93.3	24109	NA
93.325	22478	NA
93.35	31303	NA
93.375	67194	NA
93.4	42709	NA
93.425	23546	NA
93.45	24945	NA
93.475	33982	NA
93.5	51344	NA
93.525	112955	NA
93.55	160411	NA
93.575	82602	NA
93.6	43627	NA
93.625	30560	NA
93.65	23796	NA
93.675	24256	NA
93.7	57372	NA
93.725	61315	NA
93.75	27267	NA
93.775	23152	NA
93.8	23056	NA
93.825	16950	NA
93.85	19474	NA
93.875	26232	NA
93.9	29121	NA
93.925	29621	NA
93.95	38711	NA
93.975	76564	NA
94	127388	NA
94.025	208098	NA
94.05	318771	NA
94.075	186033	NA
94.1	98757	NA
94.125	62354	NA
94.15	32489	NA
94.175	21759	NA
94.2	24727	NA
94.225	29656	NA
94.25	19682	NA
94.275	18425	NA
94.3	25091	NA
94.325	22852	NA
94.35	31148	NA
94.375	66458	NA
94.4	73550	NA
94.425	23961	NA
94.45	25040	NA
94.475	33937	NA
94.5	50533	NA
94.525	99848	NA
94.55	144272	NA
94.575	82281	NA
94.6	43176	NA
94.625	29842	NA
94.65	23850	NA
94.675	24197	NA
94.7	53370	NA
94.725	76943	NA
94.75	27839	NA
94.775	21746	NA
94.8	23701	NA
94.825	17445	NA
94.85	18645	NA
94.875	29327	NA
94.9	27077	NA
94.925	23820	NA
94.95	35998	NA
94.975	69390	NA
95	126076	AA-NLoss: L,CS 1
95.025	206874	NA
95.05	284523	NA
95.075	222755	NA
95.1	110711	NA
95.125	52271	NA
95.15	32194	NA
95.175	21564	NA
95.2	25189	NA
95.225	27505	NA
95.25	17500	NA
95.275	17859	NA
95.3	23200	NA
95.325	21658	NA
95.35	30761	NA
95.375	58882	NA
95.4	47889	NA
95.425	23709	NA
95.45	24231	NA
95.475	32577	NA
95.5	50672	NA
95.525	94767	NA
95.55	125600	NA
95.575	82587	NA
95.6	44830	NA
95.625	29144	NA
95.65	22927	NA
95.675	24504	NA
95.7	49895	NA
95.725	56566	NA
95.75	30073	NA
95.775	22449	NA
95.8	22775	NA
95.825	18829	NA
95.85	19661	NA
95.875	28228	NA
95.9	24686	NA
95.925	25370	NA
95.95	39128	NA
95.975	66142	NA
96	119874	glycan: Heptose,CS 2
96.025	230481	NA
96.05	291428	NA
96.075	188473	NA
96.1	118533	NA
96.125	56758	NA
96.15	32077	NA
96.175	21437	NA
96.2	24319	NA
96.225	25121	NA
96.25	18198	NA
96.275	17633	NA
96.3	23708	NA
96.325	22181	NA
96.35	29456	NA
96.375	56747	NA
96.4	41123	NA
96.425	23852	NA
96.45	23922	NA
96.475	32271	NA
96.5	51142	NA
96.525	99086	NA
96.55	124475	NA
96.575	80336	NA
96.6	50017	NA
96.625	29514	NA
96.65	23450	NA
96.675	23691	NA
96.7	48836	NA
96.725	49748	NA
96.75	29696	NA
96.775	20906	NA
96.8	23633	NA
96.825	16774	NA
96.85	19090	NA
96.875	27039	NA
96.9	24738	NA
96.925	23925	NA
96.95	39372	NA
96.975	72223	NA
97	106742	glycan: Neu5Ac,CS 3
97.025	247913	NA
97.05	331635	NA
97.075	188937	NA
97.1	140267	NA
97.125	58065	NA
97.15	31769	NA
97.175	20990	NA
97.2	23934	NA
97.225	25394	NA
97.25	18432	NA
97.275	17357	NA
97.3	24830	NA
97.325	20019	NA
97.35	29054	NA
97.375	57174	NA
97.4	40916	NA
97.425	25283	NA
97.45	23796	NA
97.475	32270	NA
97.5	50077	NA
97.525	92493	NA
97.55	135081	NA
97.575	86794	NA
97.6	53765	NA
97.625	30055	NA
97.65	23743	NA
97.675	23593	NA
97.7	48707	NA
97.725	49953	NA
97.75	29278	NA
97.775	21064	NA
97.8	22683	NA
97.825	16554	NA
97.85	19307	NA
97.875	27521	NA
97.9	25526	NA
97.925	23864	NA
97.95	38277	NA
97.975	77518	NA
98	124340	AA D,CS 1
98.025	207169	NA
98.05	308562	NA
98.075	264941	NA
98.1	116698	NA
98.125	53643	NA
98.15	32794	NA
98.175	20511	NA
98.2	22965	NA
98.225	26154	NA
98.25	17813	NA
98.275	17039	NA
98.3	22270	NA
98.325	21228	NA
98.35	29391	NA
98.375	57482	NA
98.4	42432	NA
98.425	24137	NA
98.45	23925	NA
98.475	33128	NA
98.5	51862	NA
98.525	90390	NA
98.55	146875	NA
98.575	92758	NA
98.6	50406	NA
98.625	30371	NA
98.65	23926	NA
98.675	23640	NA
98.7	48705	NA
98.725	55999	NA
98.75	27666	NA
98.775	20484	NA
98.8	21851	NA
98.825	16984	NA
98.85	18171	NA
98.875	25734	NA
98.9	26953	NA
98.925	23503	NA
98.95	42046	NA
98.975	64069	NA
99	129831	glycan: Na salt,CS 2
99.025	256340	NA
99.05	310584	NA
99.075	375063	NA
99.1	111910	NA
99.125	54953	NA
99.15	33151	NA
99.175	20392	NA
99.2	24003	NA
99.225	25325	NA
99.25	17634	NA
99.275	17212	NA
99.3	21948	NA
99.325	21155	NA
99.35	29087	NA
99.375	62005	NA
99.4	45271	NA
99.425	25128	NA
99.45	25048	NA
99.475	33369	NA
99.5	48588	NA
99.525	97918	NA
99.55	189518	NA
99.575	90416	NA
99.6	47220	NA
99.625	30057	NA
99.65	24350	NA
99.675	24560	NA
99.7	49840	NA
99.725	60636	NA
99.75	27916	NA
99.775	20969	NA
99.8	25075	NA
99.825	16308	NA
99.85	17984	NA
99.875	34204	NA
99.9	26236	NA
99.925	25163	NA
99.95	42539	NA
99.975	61393	NA
100	125012	NA
100.025	249034	NA
100.05	410208	NA
100.075	258823	NA
100.1	133567	NA
100.125	61751	NA
100.15	33475	NA
100.175	21086	NA
100.2	23940	NA
100.225	33020	NA
100.25	18306	NA
100.275	17883	NA
100.3	27852	NA
100.325	21756	NA
100.35	29216	NA
100.375	70413	NA
100.4	50060	NA
100.425	24616	NA
100.45	24890	NA
100.475	32092	NA
100.5	49277	NA
100.525	108023	NA
100.55	234547	NA
100.575	91402	NA
100.6	45792	NA
100.625	30949	NA
100.65	23904	NA
100.675	25795	NA
100.7	49107	NA
100.725	67836	NA
100.75	29606	NA
100.775	21234	NA
100.8	25903	NA
100.825	17838	NA
100.85	18279	NA
100.875	27010	NA
100.9	28291	NA
100.925	24860	NA
100.95	38469	NA
100.975	71096	NA
101	132676	glycan-NLoss: KDO,CS 2
101.025	208221	NA
101.05	470909	NA
101.075	209143	NA
101.1	105350	NA
101.125	68184	NA
101.15	33178	NA
101.175	21069	NA
101.2	23330	NA
101.225	29799	NA
101.25	18517	NA
101.275	16573	NA
101.3	25047	NA
101.325	21499	NA
101.35	27946	NA
101.375	56131	NA
101.4	43751	NA
101.425	23844	NA
101.45	24497	NA
101.475	30860	NA
101.5	47615	glycan-NLoss: KDO,CS 2
101.525	104943	NA
101.55	201784	NA
101.575	89127	NA
101.6	49416	NA
101.625	31306	NA
101.65	23403	NA
101.675	23868	NA
101.7	48654	NA
101.725	52064	NA
101.75	30371	NA
101.775	21523	NA
101.8	23277	NA
101.825	17283	NA
101.85	19132	NA
101.875	24771	NA
101.9	27008	NA
101.925	26472	NA
101.95	36614	NA
101.975	68662	NA
102	128829	NA
102.025	206662	NA
102.05	383894	NA
102.075	198702	NA
102.1	108326	NA
102.125	68978	NA
102.15	33548	NA
102.175	21499	NA
102.2	22846	NA
102.225	27134	NA
102.25	19560	NA
102.275	15843	NA
102.3	22887	NA
102.325	20782	NA
102.35	29053	NA
102.375	55359	NA
102.4	42605	NA
102.425	26372	NA
102.45	23262	NA
102.475	30831	NA
102.5	49004	NA
102.525	92692	NA
102.55	167451	NA
102.575	85349	NA
102.6	54141	NA
102.625	31652	NA
102.65	24207	NA
102.675	23386	NA
102.7	49618	NA
102.725	52827	NA
102.75	30096	NA
102.775	22388	NA
102.8	22053	NA
102.825	17295	NA
102.85	18146	NA
102.875	25347	NA
102.9	25391	NA
102.925	24396	NA
102.95	33345	NA
102.975	62612	NA
103	129841	AA C,CS 1
103.025	191624	NA
103.05	300732	NA
103.075	203188	NA
103.1	126738	NA
103.125	58826	NA
103.15	32553	NA
103.175	21517	NA
103.2	24262	NA
103.225	26015	NA
103.25	18637	NA
103.275	16664	NA
103.3	23817	NA
103.325	19915	NA
103.35	26976	NA
103.375	57114	NA
103.4	44576	NA
103.425	25512	NA
103.45	22502	NA
103.475	30144	NA
103.5	48739	NA
103.525	85995	NA
103.55	137113	NA
103.575	87515	NA
103.6	51505	NA
103.625	31481	NA
103.65	23109	NA
103.675	23099	NA
103.7	46143	NA
103.725	54944	NA
103.75	31874	NA
103.775	21409	NA
103.8	23627	NA
103.825	16315	NA
103.85	17635	NA
103.875	25082	NA
103.9	25261	NA
103.925	24498	NA
103.95	34520	NA
103.975	60477	NA
104	117050	glycan-NLoss: Na salt ,CS 3
104.025	207556	NA
104.05	291146	NA
104.075	187696	NA
104.1	122773	NA
104.125	60287	NA
104.15	31524	NA
104.175	22101	NA
104.2	23937	NA
104.225	27359	NA
104.25	18561	NA
104.275	16856	NA
104.3	22591	NA
104.325	19992	NA
104.35	27834	NA
104.375	56757	NA
104.4	47738	NA
104.425	24840	NA
104.45	22584	NA
104.475	29755	NA
104.5	45667	NA
104.525	85133	NA
104.55	133240	NA
104.575	97059	NA
104.6	51471	NA
104.625	30455	NA
104.65	23489	NA
104.675	22851	NA
104.7	44406	NA
104.725	60126	NA
104.75	30854	NA
104.775	21457	NA
104.8	22807	NA
104.825	17766	NA
104.85	17236	NA
104.875	24156	NA
104.9	26319	NA
104.925	23688	NA
104.95	35721	NA
104.975	65907	NA
105	107630	NA
105.025	194839	NA
105.05	278909	NA
105.075	197712	NA
105.1	109335	NA
105.125	61127	NA
105.15	33338	NA
105.175	21042	NA
105.2	23180	NA
105.225	26969	NA
105.25	18520	NA
105.275	16391	NA
105.3	21891	NA
105.325	22029	NA
105.35	26464	NA
105.375	54033	NA
105.4	47314	NA
105.425	25995	NA
105.45	23365	NA
105.475	31093	NA
105.5	45405	NA
105.525	85428	NA
105.55	133025	NA
105.575	117204	NA
105.6	52738	NA
105.625	30633	NA
105.65	23240	NA
105.675	22629	NA
105.7	42779	NA
105.725	58615	NA
105.75	31882	NA
105.775	21859	NA
105.8	22732	NA
105.825	17833	NA
105.85	16887	NA
105.875	25679	NA
105.9	28069	NA
105.925	24941	NA
105.95	37082	NA
105.975	65254	NA
106	116628	NA
106.025	172290	NA
106.05	283917	NA
106.075	239944	NA
106.1	116429	NA
106.125	62846	NA
106.15	34510	NA
106.175	22153	NA
106.2	23312	NA
106.225	25424	NA
106.25	18827	NA
106.275	17982	NA
106.3	22262	NA
106.325	21249	NA
106.35	27155	NA
106.375	56213	NA
106.4	48732	NA
106.425	26157	NA
106.45	23998	NA
106.475	31481	NA
106.5	46037	NA
106.525	83280	NA
106.55	153626	NA
106.575	128498	NA
106.6	53505	NA
106.625	30763	NA
106.65	23581	NA
106.675	23274	NA
106.7	49105	NA
106.725	54492	NA
106.75	30634	NA
106.775	23046	NA
106.8	24034	NA
106.825	17080	NA
106.85	17795	NA
106.875	23956	NA
106.9	29267	NA
106.925	23858	NA
106.95	33432	NA
106.975	62181	NA
107	111189	oxonium-NLoss: HexNAc - C2H6O3,CS 1
107.025	183555	NA
107.05	297792	NA
107.075	221280	NA
107.1	116931	NA
107.125	60030	NA
107.15	35270	NA
107.175	22442	NA
107.2	22936	NA
107.225	30226	NA
107.25	18868	NA
107.275	15981	NA
107.3	23928	NA
107.325	21673	NA
107.35	29602	NA
107.375	69557	NA
107.4	49478	NA
107.425	23750	NA
107.45	23520	NA
107.475	32251	NA
107.5	45053	NA
107.525	82604	NA
107.55	158354	NA
107.575	119896	NA
107.6	52820	NA
107.625	31385	NA
107.65	24389	NA
107.675	23469	NA
107.7	70156	NA
107.725	57607	NA
107.75	31994	NA
107.775	21966	NA
107.8	24616	NA
107.825	17833	NA
107.85	17494	NA
107.875	23501	NA
107.9	32189	NA
107.925	24831	NA
107.95	34978	NA
107.975	61112	NA
108	95014	oxonium-NLoss: HexNAc - C2H6O3,CS 1
108.025	218318	NA
108.05	284896	NA
108.075	192066	NA
108.1	124365	NA
108.125	64972	NA
108.15	35375	NA
108.175	22653	NA
108.2	22490	NA
108.225	25850	NA
108.25	20709	NA
108.275	15625	NA
108.3	21033	NA
108.325	20694	NA
108.35	27904	NA
108.375	79145	NA
108.4	52191	NA
108.425	25289	NA
108.45	22718	NA
108.475	29383	NA
108.5	44787	NA
108.525	81923	NA
108.55	145981	NA
108.575	102170	NA
108.6	52479	NA
108.625	31069	NA
108.65	22951	NA
108.675	22025	NA
108.7	64615	NA
108.725	56273	NA
108.75	34821	NA
108.775	23180	NA
108.8	22301	NA
108.825	16670	NA
108.85	16877	NA
108.875	22875	NA
108.9	26345	NA
108.925	22947	NA
108.95	32536	NA
108.975	60044	NA
109	92815	NA
109.025	199832	NA
109.05	301447	NA
109.075	201977	NA
109.1	127922	NA
109.125	61705	NA
109.15	38075	NA
109.175	21030	NA
109.2	22543	NA
109.225	25466	NA
109.25	18869	NA
109.275	15335	NA
109.3	21878	NA
109.325	22125	NA
109.35	26169	NA
109.375	60916	NA
109.4	54593	NA
109.425	26271	NA
109.45	21437	NA
109.475	28514	NA
109.5	42395	NA
109.525	82835	NA
109.55	150102	NA
109.575	96031	NA
109.6	57522	NA
109.625	31244	NA
109.65	23393	NA
109.675	21791	NA
109.7	45962	NA
109.725	59272	NA
109.75	34482	NA
109.775	22689	NA
109.8	22367	NA
109.825	17621	NA
109.85	16793	NA
109.875	25025	NA
109.9	28216	NA
109.925	22601	NA
109.95	34464	NA
109.975	58774	NA
110	100415	glycan: KDO,CS 2
110.025	195162	NA
110.05	296420	NA
110.075	208743	NA
110.1	121399	NA
110.125	58956	NA
110.15	39180	NA
110.175	21571	NA
110.2	22286	NA
110.225	25790	NA
110.25	17974	NA
110.275	16114	NA
110.3	22401	NA
110.325	21651	NA
110.35	23739	NA
110.375	52294	NA
110.4	47419	NA
110.425	24788	NA
110.45	22341	NA
110.475	28782	NA
110.5	41654	NA
110.525	81809	NA
110.55	150450	NA
110.575	95164	NA
110.6	59489	NA
110.625	31088	NA
110.65	24319	NA
110.675	21281	NA
110.7	37983	NA
110.725	56417	NA
110.75	31518	NA
110.775	21314	NA
110.8	23617	NA
110.825	17408	NA
110.85	15846	NA
110.875	24869	NA
110.9	26442	NA
110.925	22809	NA
110.95	31390	NA
110.975	54111	NA
111	103126	AA Q,CS 1
111.025	251311	NA
111.05	258066	NA
111.075	246168	NA
111.1	133451	NA
111.125	62959	NA
111.15	38175	NA
111.175	22121	NA
111.2	22634	NA
111.225	26167	NA
111.25	21068	NA
111.275	17101	NA
111.3	23591	NA
111.325	22054	NA
111.35	22896	NA
111.375	46135	NA
111.4	45039	NA
111.425	24504	NA
111.45	21828	NA
111.475	29195	NA
111.5	42420	NA
111.525	75608	NA
111.55	140622	NA
111.575	98199	NA
111.6	54773	NA
111.625	33089	NA
111.65	23377	NA
111.675	21334	NA
111.7	36136	NA
111.725	54643	NA
111.75	31003	NA
111.775	20753	NA
111.8	23088	NA
111.825	19293	NA
111.85	15521	NA
111.875	24605	NA
111.9	27398	NA
111.925	26384	NA
111.95	34857	NA
111.975	54481	NA
112	107169	AA E,CS 1
112.025	194639	NA
112.05	252506	NA
112.075	344349	NA
112.1	141143	NA
112.125	70325	NA
112.15	36815	NA
112.175	21794	NA
112.2	23186	NA
112.225	25676	NA
112.25	20426	NA
112.275	15819	NA
112.3	22085	NA
112.325	21982	NA
112.35	23126	NA
112.375	47130	NA
112.4	43884	NA
112.425	25801	NA
112.45	22149	NA
112.475	29954	NA
112.5	43739	NA
112.525	76211	NA
112.55	138762	NA
112.575	114191	NA
112.6	56186	NA
112.625	31622	NA
112.65	23527	NA
112.675	21841	NA
112.7	39624	NA
112.725	52088	NA
112.75	34771	NA
112.775	20960	NA
112.8	23272	NA
112.825	17461	NA
112.85	16479	NA
112.875	25294	NA
112.9	27370	NA
112.925	27934	NA
112.95	32062	NA
112.975	59800	NA
113	106811	AA-NLoss: M,CS 1
113.025	172390	NA
113.05	319216	NA
113.075	547020	NA
113.1	151394	NA
113.125	72385	NA
113.15	36638	NA
113.175	22488	NA
113.2	22886	NA
113.225	28470	NA
113.25	19797	NA
113.275	16179	NA
113.3	23778	NA
113.325	20762	NA
113.35	23600	NA
113.375	50615	NA
113.4	50847	NA
113.425	28309	NA
113.45	21823	NA
113.475	28452	NA
113.5	43628	NA
113.525	79106	NA
113.55	154530	NA
113.575	124610	NA
113.6	59162	NA
113.625	31854	NA
113.65	23843	NA
113.675	21629	NA
113.7	39494	NA
113.725	59536	NA
113.75	36733	NA
113.775	20701	NA
113.8	23311	NA
113.825	18048	NA
113.85	16551	NA
113.875	25606	NA
113.9	31159	NA
113.925	24702	NA
113.95	29257	NA
113.975	59589	NA
114	112417	AA M,CS 1
114.025	193297	NA
114.05	361844	NA
114.075	323964	NA
114.1	175212	NA
114.125	64963	NA
114.15	39151	NA
114.175	22877	NA
114.2	22271	NA
114.225	26350	NA
114.25	20451	NA
114.275	15955	NA
114.3	20537	NA
114.325	22034	NA
114.35	23006	NA
114.375	50586	NA
114.4	51876	NA
114.425	26661	NA
114.45	21425	NA
114.475	28567	NA
114.5	41525	NA
114.525	75973	NA
114.55	146307	NA
114.575	120468	NA
114.6	56626	NA
114.625	31972	NA
114.65	24720	NA
114.675	21262	NA
114.7	37931	NA
114.725	59229	NA
114.75	34150	NA
114.775	23202	NA
114.8	21897	NA
114.825	18278	NA
114.85	15798	NA
114.875	24191	NA
114.9	29460	NA
114.925	23952	NA
114.95	28932	NA
114.975	54950	NA
115	108906	glycan-NLoss: Pentose,CS 1
115.025	239429	NA
115.05	287494	NA
115.075	268617	NA
115.1	149939	NA
115.125	64124	NA
115.15	37533	NA
115.175	22192	NA
115.2	21479	NA
115.225	25023	NA
115.25	21291	NA
115.275	16180	NA
115.3	20355	NA
115.325	21622	NA
115.35	22774	NA
115.375	48843	NA
115.4	49951	NA
115.425	26679	NA
115.45	21193	NA
115.475	27154	NA
115.5	40267	NA
115.525	73476	NA
115.55	133859	NA
115.575	114142	NA
115.6	56852	NA
115.625	31942	NA
115.65	24864	NA
115.675	21882	NA
115.7	36223	NA
115.725	54607	NA
115.75	34309	NA
115.775	23258	NA
115.8	22119	NA
115.825	19505	NA
115.85	16940	NA
115.875	23058	NA
115.9	27924	NA
115.925	24335	NA
115.95	29485	NA
115.975	60254	NA
116	93770	NA
116.025	186957	NA
116.05	272600	NA
116.075	222972	NA
116.1	150141	NA
116.125	71329	NA
116.15	37070	NA
116.175	21648	NA
116.2	22057	NA
116.225	25801	NA
116.25	20657	NA
116.275	15515	NA
116.3	20226	NA
116.325	22960	NA
116.35	23280	NA
116.375	46149	NA
116.4	48028	NA
116.425	25531	NA
116.45	23800	NA
116.475	26795	NA
116.5	39301	NA
116.525	73135	NA
116.55	126456	NA
116.575	106881	NA
116.6	58221	NA
116.625	33276	NA
116.65	23628	NA
116.675	22240	NA
116.7	34575	NA
116.725	52144	NA
116.75	33070	NA
116.775	22745	NA
116.8	21897	NA
116.825	19694	NA
116.85	16979	NA
116.875	23637	NA
116.9	28693	NA
116.925	22758	NA
116.95	27629	NA
116.975	58093	NA
117	90620	NA
117.025	170395	NA
117.05	265689	NA
117.075	230397	NA
117.1	135375	NA
117.125	72941	NA
117.15	36376	NA
117.175	22658	NA
117.2	22206	NA
117.225	25146	NA
117.25	21376	NA
117.275	15925	NA
117.3	20121	NA
117.325	21909	NA
117.35	25288	NA
117.375	43322	NA
117.4	48688	NA
117.425	29145	NA
117.45	21817	NA
117.475	27331	NA
117.5	38233	NA
117.525	73730	NA
117.55	126317	NA
117.575	100276	NA
117.6	57899	NA
117.625	33317	NA
117.65	24025	NA
117.675	21645	NA
117.7	36454	NA
117.725	51013	NA
117.75	38394	NA
117.775	22650	NA
117.8	22438	NA
117.825	19442	NA
117.85	16463	NA
117.875	22404	NA
117.9	28435	NA
117.925	22477	NA
117.95	29850	NA
117.975	54027	NA
118	95704	NA
118.025	166293	NA
118.05	257206	NA
118.075	244107	NA
118.1	126923	NA
118.125	66889	NA
118.15	38550	NA
118.175	23752	NA
118.2	21721	NA
118.225	27031	NA
118.25	20907	NA
118.275	16943	NA
118.3	20372	NA
118.325	20465	NA
118.35	25246	NA
118.375	44811	NA
118.4	49582	NA
118.425	27133	NA
118.45	21862	NA
118.475	27264	NA
118.5	39958	NA
118.525	74260	NA
118.55	118622	NA
118.575	100888	NA
118.6	57658	NA
118.625	33692	NA
118.65	23487	NA
118.675	21332	NA
118.7	36726	NA
118.725	55582	NA
118.75	37967	NA
118.775	21621	NA
118.8	22638	NA
118.825	18343	NA
118.85	16111	NA
118.875	23100	NA
118.9	27309	NA
118.925	22252	NA
118.95	28869	NA
118.975	54139	NA
119	103079	oxonium-NLoss: HexNAc - CH6O3,CS 1
119.025	173375	NA
119.05	252724	NA
119.075	239946	NA
119.1	122535	NA
119.125	66351	NA
119.15	37992	NA
119.175	23197	NA
119.2	22389	NA
119.225	25971	NA
119.25	21680	NA
119.275	15461	NA
119.3	20018	NA
119.325	21805	NA
119.35	22610	NA
119.375	44491	NA
119.4	53137	NA
119.425	28347	NA
119.45	21649	NA
119.475	27736	NA
119.5	40175	NA
119.525	75187	NA
119.55	121295	NA
119.575	126155	NA
119.6	57887	NA
119.625	38814	NA
119.65	24118	NA
119.675	21103	NA
119.7	33145	NA
119.725	56136	NA
119.75	37175	NA
119.775	21447	NA
119.8	22107	NA
119.825	18271	NA
119.85	16337	NA
119.875	21661	NA
119.9	28578	NA
119.925	24230	NA
119.95	29033	NA
119.975	55357	NA
120	88810	oxonium-NLoss: HexNAc - CH6O3,CS 1
120.025	167463	NA
120.05	255991	NA
120.075	235618	NA
120.1	132037	NA
120.125	75686	NA
120.15	39533	NA
120.175	23409	NA
120.2	22801	NA
120.225	25811	NA
120.25	21566	NA
120.275	14950	NA
120.3	20291	NA
120.325	22660	NA
120.35	22221	NA
120.375	42418	NA
120.4	51129	NA
120.425	27012	NA
120.45	21228	NA
120.475	28850	NA
120.5	38281	NA
120.525	72955	NA
120.55	126012	NA
120.575	147768	NA
120.6	61017	NA
120.625	33806	NA
120.65	24972	NA
120.675	22244	NA
120.7	35923	NA
120.725	53997	NA
120.75	36241	NA
120.775	21842	NA
120.8	22327	NA
120.825	22839	NA
120.85	16670	NA
120.875	21202	NA
120.9	27766	NA
120.925	23994	NA
120.95	27770	NA
120.975	53915	NA
121	78648	NA
121.025	164432	NA
121.05	261371	NA
121.075	263815	NA
121.1	133267	NA
121.125	71673	NA
121.15	41054	NA
121.175	22321	NA
121.2	21978	NA
121.225	25555	NA
121.25	20914	NA
121.275	16083	NA
121.3	21362	NA
121.325	23139	NA
121.35	23714	NA
121.375	49382	NA
121.4	50316	NA
121.425	31774	NA
121.45	22195	NA
121.475	28516	NA
121.5	38672	NA
121.525	71568	NA
121.55	133666	NA
121.575	153692	NA
121.6	64166	NA
121.625	34786	NA
121.65	24670	NA
121.675	21705	NA
121.7	39828	NA
121.725	57661	NA
121.75	44861	NA
121.775	22317	NA
121.8	22971	NA
121.825	21307	NA
121.85	16484	NA
121.875	22583	NA
121.9	29777	NA
121.925	24101	NA
121.95	29151	NA
121.975	52923	NA
122	85104	NA
122.025	158574	NA
122.05	256722	NA
122.075	257964	NA
122.1	144548	NA
122.125	65936	NA
122.15	44545	NA
122.175	23273	NA
122.2	21101	NA
122.225	27907	NA
122.25	24819	NA
122.275	15969	NA
122.3	20232	NA
122.325	23290	NA
122.35	24459	NA
122.375	47291	NA
122.4	49648	NA
122.425	30940	NA
122.45	23809	NA
122.475	27552	NA
122.5	38745	NA
122.525	70437	NA
122.55	127472	NA
122.575	132796	NA
122.6	71111	NA
122.625	33823	NA
122.65	25102	NA
122.675	21340	NA
122.7	33876	NA
122.725	57734	NA
122.75	38714	NA
122.775	24096	NA
122.8	21732	NA
122.825	19011	NA
122.85	16330	NA
122.875	21550	NA
122.9	28428	NA
122.925	22752	NA
122.95	28324	NA
122.975	46805	NA
123	90020	NA
123.025	150481	NA
123.05	232761	NA
123.075	241221	NA
123.1	141359	NA
123.125	71538	NA
123.15	42298	NA
123.175	22357	NA
123.2	20135	NA
123.225	25585	NA
123.25	21121	NA
123.275	15903	NA
123.3	18887	NA
123.325	21159	NA
123.35	22325	NA
123.375	41307	NA
123.4	52115	NA
123.425	31457	NA
123.45	22027	NA
123.475	27021	NA
123.5	38100	NA
123.525	65999	NA
123.55	123957	NA
123.575	114998	NA
123.6	64602	NA
123.625	37816	NA
123.65	24159	NA
123.675	21198	NA
123.7	31583	NA
123.725	55116	NA
123.75	40566	NA
123.775	23767	NA
123.8	21345	NA
123.825	19185	NA
123.85	15658	NA
123.875	21005	NA
123.9	29301	NA
123.925	22958	NA
123.95	32038	NA
123.975	45314	NA
124	85784	NA
124.025	147591	NA
124.05	236911	NA
124.075	226720	NA
124.1	130893	NA
124.125	87319	NA
124.15	42572	NA
124.175	23847	NA
124.2	21154	NA
124.225	25171	NA
124.25	24498	NA
124.275	15431	NA
124.3	19256	NA
124.325	23048	NA
124.35	21352	NA
124.375	38514	NA
124.4	52406	NA
124.425	29751	NA
124.45	21968	NA
124.475	26659	NA
124.5	37336	NA
124.525	68737	NA
124.55	121841	NA
124.575	107905	NA
124.6	63232	NA
124.625	36101	NA
124.65	24725	NA
124.675	21231	NA
124.7	30248	NA
124.725	54165	NA
124.75	39717	NA
124.775	22854	NA
124.8	22222	NA
124.825	20369	NA
124.85	15403	NA
124.875	21117	NA
124.9	28104	NA
124.925	24068	NA
124.95	27158	NA
124.975	46878	NA
125	88509	oxonium-NLoss: HexNAc - C2H4O2,CS 1
125.025	140613	NA
125.05	262160	NA
125.075	230459	NA
125.1	126265	NA
125.125	93581	NA
125.15	41827	NA
125.175	23009	NA
125.2	21589	NA
125.225	24962	NA
125.25	22006	NA
125.275	15647	NA
125.3	20533	NA
125.325	23151	NA
125.35	21996	NA
125.375	39130	NA
125.4	49716	NA
125.425	30397	NA
