Gap	Count
125.025	328884
113.025	410564
115.025	586531
117.025	402217
119.025	410380
73.025	925614
75.025	680282
79.025	684363
77.025	587461
67.025	773234
65.025	824123
71.025	1004498
69.025	865120
91.025	507864
89.025	568536
95.025	494078
93.025	564516
83.025	760723
81.025	1002621
87.025	810632
85.025	717951
292.1	254266
300.1	231277
316.1	203107
308.1	197003
260.1	343409
268.1	298133
276.1	312285
284.1	305619
356.1	109601
364.1	99313
324.1	269302
332.1	155916
340.1	140068
348.1	126062
210.05	205738
214.05	222862
218.05	187737
222.05	182255
194.05	246011
198.05	234506
206.05	209077
202.05	262279
246.05	141207
242.05	142400
250.05	134418
254.05	121374
226.05	191651
230.05	164029
234.05	156648
238.05	154886
146.05	493018
150.05	433020
154.05	471286
158.05	409744
130.05	697242
134.05	478038
138.05	533930
142.05	530496
182.05	292121
178.05	328308
186.05	286283
190.05	289110
166.05	375418
162.05	762570
170.05	336899
174.05	342378
178.075	513849
182.075	584631
186.075	603650
190.075	466301
162.075	614602
166.075	603343
174.075	561078
170.075	575730
146.075	690987
150.075	561793
158.075	670690
154.075	606435
134.075	583190
130.075	664791
142.075	684284
138.075	602356
242.075	316349
246.075	261653
250.075	233626
254.075	221450
230.075	336115
226.075	296614
234.075	310183
238.075	257684
214.075	373047
210.075	378160
218.075	379772
222.075	352079
194.075	449117
198.075	475413
206.075	389147
202.075	464297
356.15	298550
364.15	295058
332.15	391573
324.15	381623
340.15	353259
348.15	344733
300.15	463554
292.15	417396
308.15	389167
316.15	417576
268.15	393785
260.15	470601
284.15	429691
276.15	437131
260.125	489603
268.125	415148
284.125	404822
276.125	412589
292.125	373219
300.125	356036
308.125	320772
316.125	308818
324.125	300757
332.125	271868
340.125	229702
348.125	214913
364.125	190618
356.125	203451
348.175	360537
340.175	365118
324.175	359797
332.175	365697
356.175	398024
364.175	359960
284.175	341773
276.175	279993
268.175	260892
260.175	220561
316.175	364594
308.175	328052
292.175	298133
300.175	324944
308.2	204560
316.2	232000
292.2	182146
300.2	222973
276.2	145926
284.2	181775
268.2	142586
260.2	145681
364.2	304258
356.2	317671
348.2	290963
340.2	288074
324.2	230871
332.2	250306
158.1	491035
154.1	437564
150.1	441954
146.1	443288
142.1	499764
138.1	347776
130.1	451659
134.1	370663
186.1	569185
190.1	479504
178.1	484139
182.1	565962
170.1	660541
174.1	522974
162.1	477712
166.1	472768
218.1	500378
222.1	486623
210.1	547432
214.1	538127
202.1	572467
206.1	495130
198.1	559638
194.1	516969
250.1	394685
254.1	372538
242.1	442708
246.1	448419
234.1	481296
238.1	442058
226.1	474088
230.1	517873
77.05	625991
79.05	632408
75.05	587545
73.05	687805
69.05	653696
71.05	795800
67.05	613585
65.05	686457
93.05	714671
95.05	666830
91.05	673346
89.05	708422
87.05	645338
85.05	761944
83.05	696043
81.05	756023
109.05	716770
111.05	603328
105.05	651369
107.05	713788
101.05	1105318
103.05	709520
99.05	718866
97.05	783232
127.05	601448
125.05	619281
121.05	620645
123.05	549301
119.05	581621
117.05	623071
113.05	753825
115.05	675002
38.525	347588
39.525	386257
36.525	416156
37.525	373600
34.525	435508
35.525	506491
32.525	361140
33.525	363000
47.525	403864
46.525	363725
44.525	406795
45.525	345457
42.525	412820
43.525	474996
40.525	458188
41.525	480841
55.525	459927
54.525	371105
53.525	365577
52.525	358753
50.525	527567
51.525	406213
49.525	584205
48.525	466267
62.525	343668
63.525	448348
61.525	359633
60.525	415963
58.525	417313
59.525	449325
56.525	458946
57.525	476630
300.225	116677
292.225	98706
308.225	121190
316.225	130117
268.225	83472
260.225	70366
284.225	94105
276.225	89012
364.225	203918
356.225	197314
324.225	184362
332.225	154774
340.225	203601
348.225	174464
356.275	62792
364.275	63290
324.275	49072
332.275	48956
340.275	51195
348.275	54988
300.275	41071
292.275	41086
316.275	42107
308.275	44279
268.275	42340
260.275	43878
284.275	41511
276.275	42254
134.125	188243
130.125	208376
142.125	225876
138.125	215596
146.125	216834
150.125	232457
154.125	237586
158.125	261113
162.125	269891
166.125	277911
174.125	298604
170.125	325209
182.125	333619
178.125	318829
186.125	348033
190.125	339537
194.125	356038
198.125	398646
202.125	390963
206.125	370612
214.125	547965
210.125	401378
218.125	424029
222.125	482675
226.125	480690
230.125	440890
238.125	444708
234.125	429892
246.125	468799
242.125	528394
254.125	429397
250.125	423234
268.25	47735
260.25	46205
276.25	50517
284.25	53304
292.25	56409
300.25	60793
316.25	70410
308.25	66430
324.25	83118
332.25	83923
340.25	118828
348.25	102094
356.25	119341
364.25	126210
117.075	563553
119.075	573353
115.075	640122
113.075	1366371
127.075	631189
125.075	559438
121.075	632716
123.075	575343
101.075	506633
103.075	484871
99.075	937268
97.075	449360
111.075	591516
109.075	490175
107.075	519715
105.075	473715
87.075	460123
85.075	381603
83.075	504700
81.075	380138
93.075	405122
95.075	542814
91.075	446030
89.075	436178
69.075	342828
71.075	437340
65.075	339071
67.075	359442
79.075	389493
77.075	392847
73.075	321752
75.075	419396
238.15	310973
234.15	300459
230.15	313038
226.15	276743
250.15	381955
254.15	370844
246.15	338190
242.15	481451
206.15	231138
202.15	236142
194.15	221717
198.15	243831
222.15	274673
218.15	274686
214.15	280719
210.15	284612
174.15	168710
170.15	182414
162.15	162586
166.15	160464
190.15	200121
186.15	196548
178.15	166964
182.15	208181
142.15	123724
138.15	120615
134.15	119828
130.15	107776
154.15	145746
158.15	167321
146.15	143467
150.15	135451
340.3	39433
348.3	36967
324.3	39910
332.3	37900
356.3	38335
364.3	40043
276.3	45328
284.3	46109
260.3	44613
268.3	49605
308.3	43022
316.3	39939
292.3	43963
300.3	44191
316.325	41128
308.325	40475
292.325	36411
300.325	39090
284.325	35483
276.325	36681
268.325	34724
260.325	33747
364.325	36992
356.325	37269
348.325	39894
340.325	40445
324.325	41451
332.325	42159
292.35	28796
300.35	27643
316.35	30614
308.35	28063
260.35	32861
268.35	31371
276.35	30930
284.35	28900
356.35	33985
364.35	34259
324.35	31804
332.35	31237
348.35	31829
340.35	30315
214.175	149699
210.175	149579
222.175	155537
218.175	150688
194.175	116539
198.175	148079
202.175	139443
206.175	140637
242.175	218908
246.175	208598
250.175	207134
254.175	235446
230.175	209428
226.175	312343
234.175	177774
238.175	196821
146.175	76485
150.175	84200
154.175	82400
158.175	84343
134.175	67716
130.175	65223
142.175	72576
138.175	68530
178.175	112506
182.175	126474
186.175	116774
190.175	121259
166.175	95334
162.175	94316
174.175	96418
170.175	93128
178.2	64166
182.2	60863
190.2	63591
186.2	62478
166.2	56374
162.2	61259
170.2	58411
174.2	60254
150.2	54382
146.2	54406
158.2	54940
154.2	53305
130.2	51078
134.2	53301
142.2	53300
138.2	53199
242.2	118717
246.2	112746
254.2	128902
250.2	118905
230.2	93691
226.2	94441
238.2	106577
234.2	99528
210.2	75582
214.2	86888
218.2	84726
222.2	102261
194.2	68040
198.2	67744
202.2	74258
206.2	77597
364.4	23558
356.4	25800
324.4	30301
332.4	28173
340.4	27811
348.4	25991
292.4	35956
300.4	37535
316.4	31842
308.4	32726
268.4	41125
260.4	39969
276.4	39627
284.4	38186
45.55	199255
44.55	208340
46.55	204075
47.55	253604
40.55	223709
41.55	268444
43.55	221284
42.55	270005
36.55	188332
37.55	186517
38.55	191038
39.55	188763
33.55	188571
32.55	178158
34.55	187440
35.55	191840
61.55	263103
60.55	267204
62.55	286586
63.55	294097
57.55	386789
56.55	612544
58.55	304234
59.55	285163
52.55	231759
53.55	224492
55.55	341746
54.55	249784
49.55	292728
48.55	258017
51.55	258372
50.55	290801
89.1	218757
91.1	267524
93.1	216670
95.1	257553
83.1	229084
81.1	213160
87.1	232693
85.1	354444
73.1	210540
75.1	197878
79.1	212931
77.1	184129
65.1	166102
67.1	185007
69.1	207832
71.1	179520
121.1	322173
123.1	337893
127.1	378820
125.1	301202
113.1	362335
115.1	362867
117.1	320446
119.1	294483
105.1	256669
107.1	281998
109.1	305784
111.1	319971
97.1	338881
99.1	267879
101.1	254366
103.1	304174
22.275	72558
22.775	61268
23.275	69647
23.775	68431
20.275	78222
20.775	72363
21.775	65300
21.275	76751
18.275	77230
18.775	72180
19.275	74799
19.775	70990
16.275	76603
16.775	71284
17.275	83356
17.775	76969
30.275	73764
30.775	65568
31.275	73201
31.775	72995
28.275	95083
28.775	76969
29.275	77921
29.775	68550
26.775	62474
26.275	72611
27.775	74172
27.275	73408
24.275	79562
24.775	76965
25.275	84207
25.775	69158
268.375	37119
260.375	37955
284.375	33718
276.375	35561
292.375	30779
300.375	30205
308.375	28464
316.375	28835
324.375	28918
332.375	23904
348.375	22876
340.375	25112
364.375	24057
356.375	24477
340.425	34652
348.425	33001
324.425	39794
332.425	35781
364.425	29771
356.425	32359
284.425	70930
276.425	51987
268.425	52726
260.425	53195
308.425	37965
316.425	36657
300.425	38872
292.425	45692
316.45	49069
308.45	54729
292.45	60702
300.45	56389
284.45	69900
276.45	71989
260.45	78824
268.45	72623
364.45	36580
356.45	36667
348.45	40405
340.45	43727
332.45	54177
324.45	63699
158.225	60475
154.225	60471
146.225	62613
150.225	62299
142.225	61446
138.225	59044
134.225	61694
130.225	62304
190.225	49627
186.225	51790
182.225	51773
178.225	55624
170.225	55121
174.225	54709
166.225	56583
162.225	59539
218.225	53721
222.225	57180
214.225	49823
210.225	50010
206.225	48077
202.225	49667
198.225	47546
194.225	49689
250.225	63331
254.225	66335
242.225	62511
246.225	62680
238.225	61679
234.225	58714
230.225	54954
226.225	55190
300.475	77795
292.475	80556
308.475	76087
316.475	74948
260.475	72782
268.475	79028
276.475	78485
284.475	77832
364.475	49617
356.475	52850
324.475	72174
332.475	69056
348.475	56018
340.475	63360
364.525	56967
356.525	56789
324.525	51717
332.525	51464
348.525	53301
340.525	51739
292.525	42253
300.525	49316
316.525	49596
308.525	45928
260.525	45469
268.525	43251
276.525	45821
284.525	42200
65.125	103921
67.125	107892
69.125	113096
71.125	104612
75.125	108547
73.125	119427
79.125	121402
77.125	116214
81.125	124272
83.125	115740
87.125	118016
85.125	120763
91.125	123154
89.125	144865
93.125	131564
95.125	126172
97.125	141674
99.125	131807
101.125	165163
103.125	142755
107.125	144658
105.125	148421
111.125	148198
109.125	148482
115.125	155644
113.125	175593
119.125	160485
117.125	178325
123.125	172705
121.125	171872
125.125	222744
127.125	182430
134.25	57032
130.25	58226
138.25	59074
142.25	62923
150.25	62354
146.25	62447
158.25	65614
154.25	65446
162.25	70285
166.25	67505
174.25	71514
170.25	66496
182.25	61943
178.25	64896
186.25	61375
190.25	58143
198.25	54900
194.25	56502
206.25	51833
202.25	54312
214.25	48969
210.25	50096
218.25	48214
222.25	49460
230.25	45092
226.25	46488
238.25	46301
234.25	45244
242.25	43870
246.25	44238
254.25	45286
250.25	44479
260.5	48824
268.5	55497
276.5	54436
284.5	55368
292.5	57442
300.5	62168
316.5	73144
308.5	70733
332.5	73224
324.5	73767
340.5	71512
348.5	68582
364.5	65721
356.5	66444
234.275	50506
238.275	51108
230.275	51217
226.275	54234
250.275	46407
254.275	46051
246.275	48800
242.275	50504
206.275	52154
202.275	55435
194.275	60398
198.275	53261
218.275	53654
222.275	55352
214.275	54265
210.275	52988
174.275	56009
170.275	50900
166.275	48249
162.275	49056
186.275	51715
190.275	51754
182.275	51281
178.275	49106
142.275	41293
138.275	39292
134.275	40344
130.275	37648
158.275	45968
154.275	44396
146.275	43999
150.275	45494
348.55	40116
340.55	40230
324.55	43928
332.55	41403
356.55	41051
364.55	42155
284.55	48821
276.55	52074
260.55	60534
268.55	55684
308.55	42452
316.55	44195
300.55	45137
292.55	47306
308.575	56827
316.575	55609
292.575	67734
300.575	63562
284.575	73874
276.575	82596
268.575	90396
260.575	98663
364.575	40192
356.575	40795
348.575	43069
340.575	45737
324.575	52698
332.575	48184
107.15	86680
105.15	83730
111.15	93204
109.15	94461
97.15	77237
99.15	81985
101.15	80723
103.15	82500
123.15	103622
121.15	101631
127.15	102601
125.15	102240
115.15	93922
113.15	91168
119.15	94994
117.15	91272
75.15	66077
73.15	65694
77.15	68011
79.15	67651
67.15	60755
65.15	58415
69.15	60939
71.15	65633
89.15	74782
91.15	75782
95.15	80776
93.15	76213
81.15	68155
83.15	70388
87.15	74927
85.15	71528
53.575	125363
52.575	122193
55.575	127061
54.575	127614
48.575	111734
49.575	112712
50.575	116954
51.575	122347
60.575	143043
61.575	137365
62.575	137905
63.575	140543
56.575	117470
57.575	128066
59.575	133586
58.575	128376
37.575	109699
36.575	107502
39.575	117306
38.575	113235
32.575	111075
33.575	106515
35.575	104995
34.575	108675
44.575	111896
45.575	115231
47.575	111610
46.575	114154
41.575	113480
40.575	116049
43.575	111380
42.575	111816
292.6	117806
300.6	105521
308.6	97493
316.6	105022
268.6	150202
260.6	168607
284.6	144428
276.6	141428
364.6	53396
356.6	60080
324.6	130577
332.6	75324
340.6	69731
348.6	63966
214.3	39812
210.3	38075
222.3	46886
218.3	41379
194.3	38390
198.3	34550
202.3	40711
206.3	36111
246.3	45927
242.3	49637
250.3	45579
254.3	47161
230.3	46169
226.3	43663
238.3	44834
234.3	42056
146.3	38609
150.3	37466
158.3	38655
154.3	38070
130.3	44238
134.3	42531
142.3	39746
138.3	39484
178.3	35978
182.3	34676
186.3	36763
190.3	34186
166.3	36927
162.3	40071
170.3	37240
174.3	35932
178.325	42189
182.325	42205
190.325	38447
186.325	40106
166.325	44744
162.325	45156
174.325	43859
170.325	44025
146.325	51198
150.325	52347
158.325	47780
154.325	51170
130.325	52505
134.325	51121
142.325	48813
138.325	51135
242.325	35612
246.325	34530
250.325	33199
254.325	36023
226.325	32487
230.325	32581
238.325	32893
234.325	32265
210.325	33053
214.325	33970
222.325	34110
218.325	32853
194.325	37032
198.325	36830
202.325	36237
206.325	34314
356.65	151838
364.65	143183
332.65	179154
324.65	188519
348.65	160574
340.65	173948
292.65	223742
300.65	239775
308.65	202611
316.65	197809
260.65	182155
268.65	188817
276.65	194414
284.65	197671
260.625	240106
268.625	222969
276.625	207872
284.625	202331
292.625	195066
300.625	179895
316.625	155563
308.625	163768
332.625	131130
324.625	159493
340.625	113839
348.625	105701
364.625	96208
356.625	98256
348.675	178077
340.675	175661
324.675	170732
332.675	181042
356.675	177756
364.675	181516
284.675	137659
276.675	142213
268.675	120208
260.675	111533
316.675	166814
308.675	159508
300.675	147484
292.675	146218
308.7	92775
316.7	106259
292.7	88284
300.7	100466
276.7	72771
284.7	77650
268.7	70750
260.7	63851
364.7	144940
356.7	143888
348.7	145963
340.7	124270
324.7	105038
332.7	116578
154.35	48969
158.35	51332
150.35	51883
146.35	51774
142.35	56418
138.35	50833
130.35	52490
134.35	54287
190.35	45118
186.35	48691
182.35	49989
178.35	48109
174.35	50860
170.35	48353
166.35	52463
162.35	54901
218.35	43543
222.35	43104
210.35	42736
214.35	44278
202.35	43627
206.35	44361
194.35	44098
198.35	45038
250.35	38376
254.35	38021
246.35	38690
242.35	39617
234.35	41331
238.35	40664
226.35	43994
230.35	40177
77.175	58308
79.175	56897
73.175	57192
75.175	57056
71.175	57834
69.175	56975
65.175	57708
67.175	56527
93.175	54526
95.175	55412
91.175	54395
89.175	57319
87.175	55748
85.175	55798
83.175	54146
81.175	56514
111.175	57441
109.175	54493
107.175	56102
105.175	55675
103.175	55555
101.175	53725
99.175	53061
97.175	53734
125.175	59415
127.175	62750
121.175	58128
123.175	58270
119.175	58899
117.175	57520
115.175	57317
113.175	58292
300.725	53950
292.725	55690
316.725	59961
308.725	57149
268.725	47763
260.725	44627
284.725	49251
276.725	49177
364.725	89732
356.725	86384
324.725	74909
332.725	74778
340.725	74653
348.725	80130
364.775	39535
356.775	38810
332.775	53160
324.775	61466
340.775	42766
348.775	40874
292.775	54405
300.775	50089
308.775	50617
316.775	46246
260.775	70469
268.775	66937
284.775	77233
276.775	65255
130.375	82297
134.375	80442
138.375	79614
142.375	76316
146.375	70624
150.375	66293
154.375	63506
158.375	64730
166.375	63860
162.375	98426
174.375	54618
170.375	57516
182.375	50908
178.375	53151
190.375	50675
186.375	49705
194.375	49478
198.375	46817
206.375	43912
202.375	46191
210.375	45203
214.375	45064
218.375	45634
222.375	46078
226.375	45070
230.375	45453
234.375	45348
238.375	42975
242.375	44499
246.375	44832
250.375	41720
254.375	41050
268.75	53167
260.75	47306
284.75	50216
276.75	49169
300.75	43265
292.75	43703
316.75	43302
308.75	42362
332.75	44266
324.75	46462
348.75	49723
340.75	48803
364.75	58833
356.75	52336
0.075	347760
59.6	84034
58.6	82437
56.6	78037
57.6	77289
63.6	84216
62.6	84766
61.6	85978
60.6	90113
51.6	78671
50.6	76076
48.6	79788
49.6	78547
55.6	77054
54.6	79342
52.6	78903
53.6	80522
43.6	76438
42.6	76416
40.6	74715
41.6	75602
46.6	77813
47.6	76379
45.6	80519
44.6	76556
35.6	78606
34.6	74586
33.6	75465
32.6	76182
38.6	73489
39.6	76581
37.6	76551
36.6	77769
117.2	55438
119.2	54703
113.2	56317
115.2	54808
125.2	53321
127.2	52331
123.2	51253
121.2	54041
101.2	57090
103.2	58518
99.2	59336
97.2	58349
109.2	54340
111.2	55888
107.2	56920
105.2	58222
87.2	66260
85.2	66115
81.2	66279
83.2	66153
95.2	61581
93.2	59101
89.2	65086
91.2	63742
71.2	73700
69.2	67996
65.2	67907
67.2	72964
79.2	68418
77.2	68187
75.2	65852
73.2	67006
234.4	48175
238.4	48049
226.4	50323
230.4	58143
254.4	41016
250.4	44983
246.4	45548
242.4	50802
206.4	57083
202.4	64825
198.4	63516
194.4	68302
218.4	55875
222.4	55183
214.4	58704
210.4	65464
174.4	96289
170.4	97149
162.4	138275
166.4	99269
186.4	76451
190.4	75131
182.4	81965
178.4	87403
138.4	124824
142.4	123597
130.4	121710
134.4	128912
158.4	103968
154.4	112951
146.4	113939
150.4	108733
348.8	52746
340.8	56417
324.8	65910
332.8	62401
356.8	50412
364.8	46121
284.8	80453
276.8	79504
268.8	89064
260.8	79656
308.8	69906
316.8	66564
300.8	73328
292.8	77324
1.2	113177
3.725	70752
3.6	94144
3.975	589848
1.075	260203
3.85	72263
1.45	197954
3.225	57540
3.1	99015
3.475	257905
1.325	449308
3.35	174768
1.7	142450
2.725	78733
2.6	89545
2.975	661921
1.575	131959
2.85	79607
1.95	485878
2.225	70633
2.1	124100
2.475	293173
1.825	103566
2.35	202150
7.325	209055
7.45	123661
0.6	178115
7.075	186384
7.2	61231
7.825	84072
7.95	255704
7.7	111596
7.575	97381
6.45	126207
6.325	314972
0.725	130378
6.2	61230
6.075	181906
6.95	273545
6.825	74946
6.575	96362
6.7	110608
5.45	134203
5.325	320183
0.85	150360
5.075	200491
5.2	63504
5.95	305561
5.825	79600
5.575	97172
5.7	109741
0.975	953699
4.45	143011
4.325	252110
4.075	203035
4.2	64710
4.825	69521
4.95	315480
4.575	97273
4.7	105752
14.9	84194
0.3	163490
14.65	133685
14.4	67611
14.15	62566
15.9	82818
15.65	134226
15.4	65047
15.15	65530
12.9	78435
12.65	126755
12.15	64843
12.4	69372
13.9	88543
13.65	126700
13.4	67695
13.15	69651
0.425	180787
10.9	81562
10.65	139945
10.4	72404
10.15	66379
11.9	85528
11.65	131960
11.4	67866
11.15	66186
8.9	98985
8.65	151071
8.15	67976
8.4	76626
9.9	91447
9.65	150184
9.15	77837
9.4	76535
29.3	60626
0.15	182097
29.8	43112
28.3	65986
28.8	43872
31.3	60687
31.8	45221
30.8	42536
30.3	59097
25.3	62331
25.8	45069
24.8	43786
24.3	68667
27.3	61609
27.8	42406
26.3	62639
26.8	44271
21.8	44510
21.3	65252
20.3	63652
20.8	46047
23.3	67110
23.8	46821
22.8	50148
22.3	66334
17.8	58330
17.3	82942
16.3	77567
16.8	54627
19.8	49547
19.3	72177
18.3	81522
18.8	54817
316.825	77691
308.825	75000
300.825	72587
292.825	68784
276.825	63901
284.825	64132
268.825	62228
260.825	56863
364.825	60419
356.825	63232
340.825	73277
348.825	68033
332.825	76403
324.825	79094
300.85	54153
292.85	44391
316.85	56462
308.85	54697
268.85	41991
260.85	42478
284.85	44219
276.85	44480
356.85	63196
364.85	63485
324.85	60418
332.85	59417
348.85	61824
340.85	58652
214.425	84476
210.425	86844
222.425	80588
218.425	84125
198.425	94446
194.425	98666
206.425	89389
202.425	93515
242.425	64869
246.425	61003
250.425	60722
254.425	55535
226.425	75209
230.425	89869
238.425	66921
234.425	67695
146.425	90171
150.425	96179
154.425	100685
158.425	101305
134.425	86139
130.425	75950
142.425	91245
138.425	85895
178.425	103160
182.425	103931
190.425	101065
186.425	105303
166.425	107541
162.425	110804
170.425	108345
174.425	114678
178.45	67877
182.45	71404
186.45	74318
190.45	73455
162.45	69865
166.45	63218
170.45	65609
174.45	68952
146.45	57482
150.45	60562
154.45	59853
158.45	62381
130.45	53437
134.45	52141
138.45	51460
142.45	55640
242.45	87027
246.45	84997
254.45	79552
250.45	81383
226.45	88576
230.45	87252
238.45	84508
234.45	90645
210.45	85189
214.45	90462
222.45	92478
218.45	84389
198.45	77062
194.45	83931
206.45	80480
202.45	82988
356.9	32394
364.9	33359
324.9	32994
332.9	31585
348.9	31756
340.9	32035
292.9	32394
300.9	36335
316.9	33931
308.9	32713
268.9	30937
260.9	31290
284.9	32744
276.9	32965
89.225	65994
91.225	65257
93.225	65594
95.225	67265
83.225	63777
81.225	65627
87.225	66093
85.225	61043
75.225	57939
73.225	59465
77.225	55579
79.225	58730
65.225	56643
67.225	56047
71.225	56361
69.225	56426
123.225	63286
121.225	62533
127.225	65283
125.225	61793
113.225	69429
115.225	61833
119.225	63206
117.225	63101
105.225	66228
107.225	73625
109.225	63604
111.225	65754
97.225	63212
99.225	63883
103.225	63661
101.225	72224
268.875	38539
260.875	38390
284.875	37555
276.875	42226
300.875	37287
292.875	36934
316.875	40543
308.875	38433
324.875	42240
332.875	40057
340.875	40097
348.875	41848
356.875	42382
364.875	44429
340.925	28822
348.925	28572
332.925	28098
324.925	27304
356.925	27653
364.925	28438
276.925	29868
284.925	27679
268.925	30166
260.925	32045
308.925	26617
316.925	27697
300.925	25864
292.925	28541
316.95	26928
308.95	28756
300.95	33999
292.95	32189
276.95	38395
284.95	37717
268.95	40032
260.95	43572
364.95	24872
356.95	23412
348.95	24489
340.95	23054
332.95	25048
324.95	25453
154.475	53861
158.475	54068
146.475	56567
150.475	56018
142.475	57542
138.475	60222
134.475	61586
130.475	63257
190.475	51160
186.475	49030
182.475	50065
178.475	49804
170.475	50781
174.475	49921
166.475	50620
162.475	53642
218.475	60086
222.475	62601
214.475	57919
210.475	52656
202.475	57259
206.475	56091
194.475	52246
198.475	50742
250.475	67722
254.475	74093
242.475	68165
246.475	65320
234.475	60016
238.475	62125
230.475	64426
226.475	60789
300.975	42470
292.975	43695
316.975	37254
308.975	40734
268.975	45273
260.975	48770
276.975	45552
284.975	45856
364.975	25161
356.975	26543
324.975	37302
332.975	32920
340.975	30405
348.975	28032
365.025	30457
357.025	31407
333.025	32970
325.025	34162
341.025	30151
349.025	32006
301.025	40661
293.025	45488
309.025	38571
317.025	38716
269.025	58341
261.025	63571
285.025	46485
277.025	55261
32.625	65273
33.625	62611
35.625	63379
34.625	63004
36.625	64181
37.625	63393
39.625	62763
38.625	60862
41.625	62368
40.625	63272
43.625	61693
42.625	63499
44.625	61914
45.625	61067
46.625	62202
47.625	62881
48.625	61071
49.625	60932
51.625	61883
50.625	61404
53.625	63904
52.625	62347
55.625	61571
54.625	61138
56.625	64718
57.625	64527
59.625	65927
58.625	64308
60.625	67758
61.625	68744
63.625	66191
62.625	66870
65.25	41010
67.25	42264
69.25	41774
71.25	43573
73.25	40578
75.25	42235
77.25	44636
79.25	39988
83.25	43710
81.25	41742
85.25	44384
87.25	45223
89.25	43900
91.25	42552
95.25	43386
93.25	43472
99.25	44079
97.25	44918
103.25	45836
101.25	45055
107.25	47191
105.25	46256
111.25	51559
109.25	46681
115.25	52673
113.25	49200
119.25	53379
117.25	52633
121.25	51302
123.25	53678
127.25	58548
125.25	54534
130.5	89241
134.5	84286
142.5	76482
138.5	82848
146.5	75509
150.5	73863
158.5	69193
154.5	72595
162.5	67285
166.5	64539
174.5	60609
170.5	64677
178.5	62511
182.5	59120
